"","funny","user_id","review_id","text","business_id","stars","date","useful","type","cool"
"51",0,"fflaErtSIUWvHe3q0I3JAA","uVdnYmlXio7BqtfmZZU-0w","Went here last Friday for dinner very disappointed!  Waited for ever for someone to tell us to seat ourselves and then waited forever for the waitress to come over it seemed they were very busy gossiping at the counter.  Food was so-so nothing special the salads good use cheese served very plain.  Better restaurants nearby.","4P-vTvE6cncJyUyLh73pxw",2,"2013-01-23",0,"review",0
"52",0,"BRO98wNeY2Q_BZX8G-iVvg","f0l_4MrqYjVCOZq_PowquQ","I can't give this palce 5 stars because hell, its just not a 5 star place.  But it's the Pickle!  If ever in Brecksville stop over at the neighborhood bar for cheap, quality food (you get what you pay for though), a typical old bar atmosphere, free popcorn, and sit in chairs that I swear haven't changed since I was 5.  The place is awesome, I'm there every weekend.","4P-vTvE6cncJyUyLh73pxw",4,"2012-05-01",1,"review",0
"53",0,"qn7SAaO9Jwl2ls5c9Og2yA","QfnIyQ5wYk2NDWSLYkSbgQ","Great prices.   Good food. Typical fare: burgers chicken, fish, etc  Really friendly and eccentric staff. This place is a keeper.   Try the hot pickle. I buy them and use them in bloody marys.","4P-vTvE6cncJyUyLh73pxw",4,"2012-03-01",0,"review",1
"54",0,"7phnWalwWR0LcV-4xGGFgg","QVS_4D3lLpilcljTSzKtcw","Neighborhood bar, with the friendliness that comes with it.  Also the quality of food you would expect. Family friendly.","4P-vTvE6cncJyUyLh73pxw",2,"2015-11-21",0,"review",0
"55",0,"C0jquh-km5UnawqDqSQpBw","-K5z7DzXHJgEC1tsTLfFeA","We came here for dinner to celebrate my friends Birthday.  The restaurant itself is beautiful and the service is incredible but for some reason I felt like something was missing.  The food was decent but way over priced.  I guess for the money we paid I was expecting something else.  Overall it was a nice evening and my friend had fun so thats all that matters right?","4uiijOUDzc-DeIb2XcKW_A",3,"2009-09-15",2,"review",0
"56",1,"cPifBB7Qbjs9PntPGOY9iQ","2tjghSImOPf4A9L4zhByRQ","Ah, Khotan... I knew you when (SIGH) you were something different.... a perfect blend of Asia's decor and food... and how far you have fallen since that time. While I still appreciate your service and your stunning looks, I am surprised by what has happened to your menu... sorry looking sashimi (though the uni was a standout... shouts out to Santa Barbara!!), uninspired hot foods (kung pao shrimp at $21? For real?? ).... even the drinks are sorry in comparison to what once was.... SIGH.  Perhaps this is why you are closing your doors from November 30th through January 3rd (Seriously? During one of the busiest times of the year in Vegas!?) At least you still have your Treasure Island pirate show, which will always be a sight to behold. Perhaps you should visit what you once were (read: Social House at Crystals) and reclaim your glorious days. Until then, I will continue to hold onto hope that you will find your spotlight (or at least a better menu) once again.","4uiijOUDzc-DeIb2XcKW_A",3,"2010-11-25",1,"review",1
"57",0,"pgTz-Ds6WvS8qFOsRekG9A","fCVQlHk6x7-S2FWWMbOWpA","Khotan sucks as a place to eat. The girls and I went to this place for ""Dinner"" but really all we got was appetizers. We went during happy hour so it was suppose to be cheaper, but it don't mean the size is bigger. I ordered some spicy tuna and it was $7 for like a tiny portion that didn't do anything for me at all. The roll were so tiny it was about the size of a quarter and I got four of those. BOO times 2. The only reason this place got two stars out of me was the bartender. They both were entertaining and he gave us some drinks for free. Atmosphere is really not impressive either.","4uiijOUDzc-DeIb2XcKW_A",2,"2011-01-13",1,"review",0
"58",1,"GDeoUHALgyqK13ewN92Jnw","N42b2u6YSL5iEjN6NnrKeQ","My boyfriend and I decided to go resturant hunting on our visit in LV for our 1 year anniversary..we didnt have a spot in mind but on our many, many, many walks on the strip we found Khotan. 

So I decided to call and make a reservation since I didnt know whether it was a forsure spot we would get in for dinner. *WHICH I DO RECOMMEND, BTW!* We got there and were greeted and waited in the longue/bar area..it was def cute, we were soon taken to our seats in the patio area (which i also do recommend esp if you come around the 9 o' clock time frame for the pirates show.) OMG, when were going up there are beautiful gold deposit boxes all around then you hit the patio/seating area and you get a great view of the strip AND the pirate show..feels  like the fireworks are going to hit you haha.

The food was great, me and my bf def recommend the chicken lollipops for a appetizer (get two bc i could finish that whole plate if i didnt have to share with my bf HAHAHA). You def wont regret it, I ordered the Khotan Beef plate and it was actually good! I wish it did have a little more but I was full forsure. My boyfriend had the Orange chicken plate I believe and he enjoyed that plate as well although he did wish he had more food on there...just b/c hes def a fattie. haha

Overall, great place for some pan Asian food, GREAT SERVICE btw!, great views, free show of the pirate show w/o the bussling of the crowds, patio seating is great and def a great overall resturant in vegas.","4uiijOUDzc-DeIb2XcKW_A",4,"2010-09-06",2,"review",2
"59",0,"d1sLYlfSzHo6WCpfe-j7zg","3r40NTxUZyjPI26ftFaHaw","***for lounge only****

Maybe I like this place only because my friend and I stumbled upon this place during happy hour.  Oh the two best words ever.  We ordered from the cocktail happy hour and I got some cranberry concoction (don't remember the name) and my friend had the asian pear.  I liked mine since it's tart as I like it but my friend didn't care for it. She did love her asian pear though since it was pretty sweet.  We were going to have dinner so we didn't splurge on appetizers but the couple next to us took advantage of the happy hour prices.  I took a peek and it looked like it was good since they ate every bite of their sushi rolls.  Bartender was really nice as well.  Noted, maybe on a weekend this place is poppin' but I enjoyed the quietness in the busy Vegas atmosphere on a Thursday night.","4uiijOUDzc-DeIb2XcKW_A",4,"2010-07-28",0,"review",1
"60",0,"GABWrw5Et9jubriKwMUDbw","sSuy_QaLPKX99kSGy1QwHA","I love the decor and vibe of Khotan. A little hard to find at first but once you enter, it's worth the search. I really liked the safe deposit boxes in the entryway - made for some cute pictures. 
Food: Yum! I think it *may* be hit or miss based on reading other reviews but we chose wisely. Here's what I liked:
Spicy tuna roll - just enough spice, quality fish
Curry noodles - love the curry they used, definitely singaporean. big shrimps. 
Ginger chicken with broccoli - a lighter option with clean flavors.
Service: Great! Our sever recommended his favorite drinks and was helpful answering questions about the food.
This would be a great date spot. I'll be back to enjoy the atmosphere :)","4uiijOUDzc-DeIb2XcKW_A",4,"2011-03-29",0,"review",0
"61",0,"4ZecK0IVM-5_E5-wczXqZg","tebBZw0NttA_4xjV10k1xA","Worst sushi rolls ever -- the shape and size of a box of Tic Tacs with chewy rice and a rectangular layer of raw fish on the top. Bland, difficult to eat. We were hoping it was the same chef as Social House (restaurant at what is now Khotan's spot) because there was a jalapeno yellowtail sashimi on the menu (like the amazing one we'd had at Social House two years ago). The jalapeno yellowtail sashimi was actually excellent. The rest of the meal was totally downhill. When we started walking upstairs to get our table, the maitre 'd called out, ""Watch your step because if you fall, I'd have to laugh at you.""
So, they can't make sushi and they have some clueless staffers too. Don't waste your time or if you insist on going, try the hot foods versus the sushi rolls.","4uiijOUDzc-DeIb2XcKW_A",2,"2009-10-03",0,"review",0
"62",0,"pRAPaBJ-MyO70-aVAX36Mg","ud02HHp2XgjV8d4xBm4eIw","My girlfriend and I stayed at TI and we were looking for an easy dinner one night, so we decided to stroll into Khotan.  Meh...

I wouldn't say the food was bad, but it wasn't good.  I think the best word to describe it would be: amateurish.  It would be hard to believe that they had real sushi chefs in the kitchen, or that they used high quality fish.  Some of the fish didn't taste like anything!  No taste!

The service was pretty good, but our waiter didn't seem to know much about fish.

Don't waste your money on the Jalepeno Hamachi appetizer.  I don't know how anyone could have the nerve to charge $22 for 5 tiny pieces low grade Hamachi (if it even was Hamachi) on a chip.  The Tuna Tartare wasn't that great either...  I've had better hors d'oeuvres at weddings.

The concept of the Salmon Parmesan roll sounded good, but when eating it, the Parmesan didn't make sense.  I was in the mood for noodles, so we also ordered the Crab Lo Mein.  It was basically ramen noodles with a few pieces of tasteless crab on top.  I could've made ramen noodles and topped it with imitation crab for about $2 and it would have been just as good, or better, than their $14 dish.","4uiijOUDzc-DeIb2XcKW_A",2,"2009-11-20",0,"review",0
"63",0,"lac5Nj5BOKhSJjEfT7oZxg","cPVGvM9haeAjMPZtbMlDOw","I was extremely excited to visit this restuarant since I""d been planning my reservation there for weeks, thanks to a smart groupon buy.  I have to say our seating was amazing out on the scenic deck.  However, I do have to say, that the food was blah.  I ordered the Salt and Pepper Prawns and the waiter expressed to me that they had a few shells underneath HOWEVER the Prawns came whole, fried with shells and eyes.  I mentioned that I was expecting a few shells but couldn't eat through these,,,he said well, I told you that it came with shells and half-heartely offered to recook them.  This only after the plate had been sitting for twenty minutes.  He avoided our table like the plague as I could tell he could clearly see I was NOT eating.  AT the end he offered a free dessert but by that time it was a little too late for me.  I don't like to compare high end asian restaurant to PF CHANGs but on this night PF would win.  Try The GRand Wok in the MGM grand.","4uiijOUDzc-DeIb2XcKW_A",2,"2010-09-02",1,"review",0
"64",0,"WI5CkCRbzcUdFAU941mdYA","mUPdz50uiC_kPsEH8A9_Ew","Only 4 stars because of the expense--without our $55 Groupon, our meal for two, including one large house sake, would have been over $100.

However, even if we hadn't had the Groupon, it would have been WELL worth the money. What a find!! The decor is gorgeous, we were waited on by two attentive garcons (sat at the sushi bar so chatted with the sushi chefs as well), and the menu is extremely creative and--most importantly--DELICIOUS. 

Our waiter recommended the yellowtail appetizer with tempura jalepenos in a light, yummy sauce and WOW was he right. We both ""mm'd"" through our whole meal, starting right from the tasty beginning. 

Every piece of sushi (we got the large maki for dinner so we received about 20 pieces of sushi) was fresh, generous and absolutely fantastic. 

By the time we finished our large dinner order we were almost full, but definitely not ready to stop eating! We each ordered another round of nigiri--my boyfriend got tuna and I got salmon, YUM!

What a hidden gem...thanks to Groupon for helping us find this one! We will DEFINITELY be returning next time we're in Vegas.","4uiijOUDzc-DeIb2XcKW_A",4,"2011-03-17",0,"review",0
